"w3name","w3edition","w3proddate","idno","cntry","age","agegroup35","w3pspwght","w3weight","w3mode","essround","w3gq2","w3gq3","w3gq4","w3gq5","w3gq6","w3gq7","w3gq8","w3gq9","w3gq10","w3gq11","w3gq12_1","w3gq12_2","w3gq12_3","w3gq12_4","w3gq12_5","w3gq12_6","w3gq12_7","w3gq13_1","w3gq13_2","w3gq13_3","w3gq13_4","w3gq13_5","w3gq13_6","w3gq13_7","w3gq14_1","w3gq14_2","w3gq14_3","w3gq14_4","w3gq14_5","w3gq14_6","w3gq14_7","w3gq14_8","w3gq15","w3gq16","w3gq17","w3gq18_1","w3gq18_2","w3gq18_3","w3gq18_4","w3gq18_5","w3gq18_6","w3gq19","w3eq20","w3eq21","w3eq22","w3eq23","w3eq24","w3eq25","w3eq26","w3eq27","w3eq28","w3eq29","w3eq30","w3eq31","w3eq32","w3eq33","w3eq34","w3eq35","w3eq36","w3eq37","w3sq61","w3sq62","w3sq63","w3sq64","w3sq65","w3sq66","w3sq67","w3sq68","w3sq69a","w3sq69b","w3sq70","w3sq71","w3sq74","w3sq75","w3sq76","w3sq78","w3sq80","w3hq57","w3hq58","w3hq59_1","w3hq59_2","w3hq59_3","w3hq59_4","w3hq59_5","w3hq59_6","w3hq59_7","w3hq59_8","w3hq59_9","w3hq59_10","w3hq59_11","w3hq59_12","w3hq59_13","w3hq60","w3hq72","w3hq73","w3hq77","w3hq79_1","w3hq79_2","w3hq79_3","w3hq79_4","w3hq79_5","w3hq79_6","w3hq79_7","w3hq79_8","w3hq81","w3hq82","w3hq83","w3hq84","w3hq85","w3hq86","w3hq87","w3hq88","w3hq89","w3dq38","w3dq39","w3dq40","w3dq41","w3dq42","w3dq43","w3dq44","w3dq45","w3dq46","w3dq47","w3dq48","w3dq49","w3dq50","w3dq51","w3dq52a","w3dq52b","w3dq53","w3dq54","w3dq55","w3dq56","w3xq1","w3survlng","w3inwds","w3ginws","w3ginwe","w3einwe","w3dinwe","w3shinwe","w3inwde","w3gdur","w3edur","w3ddur","w3shdur","w3intdur","w3surveycomp","w3lastansw","w3uagent","w3device","gndr","eduyrs","eisced","netusoft","mnactic","hincfel","hinctnta","region","ctzcntr","vote","mode","yrbrn"
"CRON3W3e01_1","1.1","06.11.2025",50822,"GB",67,2,1.0117038,8.304683,2,11,1,2,1,1,5,4,4,3,1,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,10,5,5,1,0,0,0,0,0,9,1,1,1,1,3,3,3,3,3,4,4,4,2,3,3,2,2,2,2,1,6,6,99,2,99,99,1,1,3,8,2,1,4,6,9,3,3,0,0,1,0,1,1,1,1,1,0,0,0,0,2,2,99,2,0,0,0,0,0,0,0,1,9,9,9,9,9,9,9,99,9,10,9,7,8,6,2,3,2,3,10,9,2,3,3,1,2,1,1,2,1,8,"ENG",,,,,,,,,,,,,94.117645,"w3sq78","",9,1,15,2,5,6,1,2,"UKL",1,1,1,1957
"CRON3W3e01_1","1.1","06.11.2025",50845,"GB",67,2,0.5952568,4.8862314,1,11,1,1,2,3,5,3,4,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,6,0,0,0,0,1,0,6,1,1,1,2,2,3,3,4,4,4,2,3,2,2,1,2,3,4,1,3,6,4,2,3,4,3,1,1,4,8,2,4,1,66,3,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,4,2,66,1,0,0,0,0,0,1,0,0,1,5,2,5,5,4,1,9,4,4,7,4,6,8,66,66,66,66,10,8,2,3,2,1,2,1,1,2,1,2,"ENG",2025-01-25 08:01:43,2025-01-26 19:58:58,2025-01-26 20:02:24,2025-01-26 20:06:53,2025-01-26 20:09:35,2025-01-26 20:17:45,2025-01-26 20:18:08,206,269,161,490,1127,100,"w3hq89","Mozilla/5.0 (iPhone; CPU iPhone OS 15_8_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.6 Mobile/15E148 Safari/604.1",1,1,16,5,5,1,1,7,"UKG",1,1,1,1957
"CRON3W3e01_1","1.1","06.11.2025",50984,"GB",999,9,0.58024454,4.7630014,1,11,1,2,1,2,5,4,3,2,99,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,8,5,5,0,0,0,0,1,0,5,1,1,1,2,3,3,3,4,3,4,4,4,4,4,2,4,3,4,9,3,6,5,1,2,6,3,1,1,99,99,2,99,9,66,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,66,9,0,0,0,0,0,0,0,1,9,9,9,9,5,4,9,99,9,8,8,5,5,4,7,6,0,0,5,5,1,9,9,1,1,9,9,9,9,8,"ENG",2025-01-22 16:41:45,2025-01-22 16:42:11,2025-01-22 16:47:54,2025-01-22 16:52:44,2025-01-22 17:04:23,2025-01-22 17:23:10,2025-01-22 17:23:17,343,290,699,1127,2459,90.196075,"w3hq86","Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1",1,1,14,2,5,1,2,77,"UKI",1,1,1,7777
"CRON3W3e01_1","1.1","06.11.2025",51083,"GB",44,2,1.5368087,12.615064,1,11,2,2,1,3,5,5,4,1,2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9,3,8,0,0,0,0,1,0,7,1,1,1,1,2,2,2,4,3,4,3,3,2,3,3,2,2,4,2,1,6,8,2,3,3,3,1,1,4,8,2,3,1,66,3,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,3,1,9,1,0,1,1,0,0,0,0,0,1,3,1,5,5,4,1,10,2,5,7,7,8,5,2,2,5,5,9,9,1,3,3,1,1,1,1,3,2,8,"ENG",2025-01-15 16:51:00,2025-01-15 16:51:17,2025-01-15 16:54:41,2025-01-15 16:56:34,2025-01-15 16:58:53,2025-01-15 17:04:30,2025-01-15 17:04:51,204,112,140,336,793,100,"w3hq89","Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",1,1,20,55,5,1,1,10,"UKG",1,1,1,1980
"CRON3W3e01_1","1.1","06.11.2025",51331,"GB",47,2,0.7411808,6.0840635,1,11,1,3,1,2,4,4,3,2,1,5,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,8,4,10,1,0,0,0,0,0,8,1,1,1,2,2,3,3,4,2,2,1,1,2,3,3,2,1,3,2,3,6,3,1,2,1,1,1,2,1,4,2,2,2,66,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,66,1,0,1,0,0,0,0,0,0,1,5,2,5,4,3,2,10,4,4,8,8,8,4,2,2,7,2,7,6,1,2,1,1,3,3,3,1,1,8,"ENG",2025-01-29 17:36:24,2025-01-29 17:36:34,2025-01-29 17:39:36,2025-01-29 17:40:55,2025-01-29 17:42:52,2025-01-29 17:47:04,2025-01-29 17:47:14,182,80,117,252,630,100,"w3hq89","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",2,2,18,7,5,1,1,10,"UKI",1,1,1,1977
"CRON3W3e01_1","1.1","06.11.2025",51346,"GB",56,2,1.310289,10.755651,1,11,1,1,1,5,5,4,5,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,5,5,1,0,0,0,0,0,10,1,1,1,2,3,3,2,3,3,2,2,2,2,2,3,9,1,3,1,3,6,7,1,3,7,3,1,1,5,9,1,99,3,66,4,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,66,1,0,0,0,0,0,1,0,0,9,9,9,9,9,9,9,99,9,3,8,6,8,7,5,2,3,1,8,5,1,4,3,1,3,1,2,1,2,7,"ENG",2025-02-05 14:54:24,2025-02-05 14:54:42,2025-02-05 15:43:07,2025-02-05 15:45:01,2025-02-05 15:47:59,2025-02-05 15:51:33,2025-02-05 15:51:33,2905,114,178,215,3411,98.039215,"w3sq80","Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",1,2,12,2,5,1,3,6,"UKJ",1,8,1,1968
"CRON3W3e01_1","1.1","06.11.2025",51474,"GB",51,2,0.37302405,3.062009,1,11,1,3,2,2,5,5,4,2,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,3,6,0,0,0,0,1,0,7,2,1,1,2,4,2,4,2,2,2,1,3,3,2,3,3,1,2,1,1,6,1,4,2,1,4,1,2,3,9,2,3,4,66,4,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,66,1,0,0,0,0,0,1,0,0,1,5,3,5,4,2,2,10,2,8,9,9,9,6,6,2,8,1,9,7,1,3,1,1,3,1,3,1,2,4,"ENG",2025-02-05 18:43:00,2025-02-05 18:43:11,2025-02-05 18:45:16,2025-02-05 18:46:34,2025-02-05 18:48:27,2025-02-05 18:54:12,2025-02-05 18:54:24,125,78,113,345,661,100,"w3hq89","Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",1,2,19,7,5,1,1,9,"UKD",1,1,1,1973
"CRON3W3e01_1","1.1","06.11.2025",51475,"GB",83,2,0.3852869,3.16267,1,11,1,1,1,5,5,5,5,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,10,4,1,0,0,0,0,1,0,5,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,3,3,2,3,6,5,2,9,8,99,1,1,3,8,3,66,4,6,6,2,3,0,0,1,0,1,0,1,0,0,0,0,0,0,3,2,66,2,0,0,0,0,0,0,1,0,6,6,6,6,6,6,6,66,6,6,5,5,5,6,6,6,0,0,5,5,1,3,3,1,2,1,1,1,1,4,"ENG",2025-01-16 16:47:23,2025-01-16 16:48:18,2025-01-16 16:53:47,2025-01-16 16:57:36,2025-01-16 17:02:20,2025-01-16 17:08:49,2025-01-16 17:09:17,329,229,284,389,1230,96.07843,"w3sq78","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Safari/605.1.15",2,2,18,5,5,6,1,77,"UKM",1,1,1,1941
"CRON3W3e01_1","1.1","06.11.2025",51485,"GB",34,1,1.3560344,11.131159,1,11,1,1,1,2,2,4,5,2,3,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,8,4,7,1,0,0,0,0,0,4,2,2,9,2,3,3,3,4,4,4,4,3,4,4,3,1,5,5,2,3,6,4,1,3,9,2,1,1,4,8,4,66,3,66,4,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,4,2,66,1,0,0,0,0,0,1,0,0,1,3,2,3,5,4,2,10,4,3,8,5,8,6,6,2,2,8,6,5,1,2,2,1,2,3,3,1,2,8,"ENG",2025-01-16 19:59:10,2025-01-16 19:59:26,2025-01-16 20:02:25,2025-01-16 20:04:26,2025-01-16 20:06:44,2025-01-16 20:12:30,2025-01-16 20:12:42,178,122,137,347,784,98.039215,"w3hq89","Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1",1,1,12,4,5,1,2,77,"UKM",1,1,1,1990
"CRON3W3e01_1","1.1","06.11.2025",51488,"GB",47,2,0.8049478,6.6075025,1,11,1,2,1,3,5,5,4,1,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,3,5,1,0,0,0,0,0,8,1,1,1,2,1,1,1,4,2,4,4,3,4,4,2,2,2,3,2,1,6,7,2,1,6,4,1,1,2,6,1,5,2,66,3,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,6,1,0,1,0,0,0,0,0,0,1,4,1,5,5,1,3,10,2,10,10,10,8,5,3,2,0,0,8,5,3,5,3,1,2,2,2,1,1,7,"ENG",2025-01-17 09:49:17,2025-01-17 09:49:43,2025-01-17 09:53:09,2025-01-17 09:55:31,2025-01-17 09:58:40,2025-01-17 10:06:13,2025-01-17 10:06:26,206,142,189,453,990,100,"w3hq89","Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1",1,2,12,4,5,1,2,8,"UKG",1,1,1,1977
"CRON3W3e01_1","1.1","06.11.2025",51539,"GB",77,2,0.6513669,5.346817,1,11,1,1,1,3,5,5,4,3,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,3,6,0,0,0,0,1,0,7,1,1,1,2,2,3,2,4,3,2,2,3,3,2,3,2,2,3,2,3,6,7,3,2,7,3,1,2,4,8,3,66,4,6,6,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,66,2,0,0,0,0,0,0,1,0,6,6,6,6,6,6,6,66,6,7,5,6,4,4,4,2,3,2,8,7,2,3,3,1,2,2,3,1,2,7,"ENG",2025-01-17 20:18:01,2025-01-17 20:18:19,2025-01-17 20:21:50,2025-01-17 20:55:33,2025-01-17 20:58:34,2025-01-17 21:01:45,2025-01-17 21:01:51,212,2023,180,191,2606,100,"w3sq78","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",1,2,17,6,5,6,2,3,"UKM",1,1,1,1947
"CRON3W3e01_1","1.1","06.11.2025",51563,"GB",64,2,1.3604311,11.167249,1,11,1,1,1,1,5,5,5,4,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,10,6,9,1,1,0,0,0,0,10,1,2,1,2,2,2,2,3,2,4,4,3,3,3,3,3,3,3,1,1,6,3,2,2,7,2,1,1,4,8,3,66,4,6,6,3,4,0,1,1,1,0,1,0,0,0,0,0,0,0,3,2,66,2,0,0,0,0,0,0,1,0,6,6,6,6,6,6,6,66,6,4,7,7,8,6,6,6,0,0,10,10,2,5,4,1,3,2,3,3,3,8,"ENG",2025-01-16 20:40:33,2025-01-16 20:40:58,2025-01-16 20:45:08,2025-01-16 20:49:24,2025-01-16 20:53:10,2025-01-16 20:59:49,2025-01-16 21:00:06,251,256,226,399,1131,100,"w3sq78","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",1,2,11,55,5,6,1,8,"UKJ",1,1,1,1960
"CRON3W3e01_1","1.1","06.11.2025",51583,"GB",37,2,6.4931526,64.57385,1,11,1,1,1,1,5,2,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,8,4,7,1,0,0,0,0,0,10,2,1,2,2,2,2,2,4,5,4,4,4,2,2,2,2,3,3,2,3,6,7,1,2,3,4,1,2,2,5,1,1,2,66,2,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2,66,1,0,0,1,0,0,0,0,0,1,1,3,2,3,3,3,9,4,5,8,9,7,6,6,2,7,0,9,10,2,4,2,1,3,2,1,1,1,8,"ENG",2025-01-15 18:49:27,2025-01-29 12:18:26,2025-01-29 12:23:12,2025-01-29 12:26:50,2025-01-29 12:30:27,2025-01-29 12:37:27,2025-01-29 12:37:43,286,219,217,420,1142,100,"w3hq89","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",1,1,22,55,5,1,3,8,"UKJ",2,2,1,1987
"CRON3W3e01_1","1.1","06.11.2025",51614,"GB",33,1,1.1268617,9.249969,1,11,1,2,1,1,5,3,1,3,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,3,7,0,0,0,0,1,0,10,1,1,1,1,4,3,4,2,2,1,1,2,4,4,3,3,1,1,1,1,6,4,3,2,3,3,1,2,4,6,2,1,2,66,2,4,3,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,10,1,0,0,0,0,0,1,0,0,1,5,1,4,4,1,1,8,5,10,6,2,8,1,1,1,7,4,7,6,3,4,2,1,4,5,4,3,3,5,"ENG",2025-01-29 13:28:01,2025-01-29 14:31:41,2025-01-29 14:36:05,2025-01-29 14:37:42,2025-01-29 14:39:40,2025-01-29 14:44:20,2025-01-29 14:44:31,264,97,118,279,759,100,"w3hq89","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0",2,1,16,6,5,1,2,88,"UKJ",1,1,1,1991
"CRON3W3e01_1","1.1","06.11.2025",51638,"GB",42,2,0.64182013,5.268451,1,11,1,4,2,2,5,5,4,1,2,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,8,4,8,0,0,0,0,1,0,6,1,1,1,2,3,3,3,3,3,3,2,3,3,2,3,3,1,2,1,1,6,5,2,3,6,2,1,1,8,8,3,66,2,66,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,66,1,0,0,0,0,0,1,0,0,1,4,3,5,5,4,3,10,2,4,6,6,7,7,6,3,3,0,6,5,1,2,3,1,1,2,2,1,1,7,"ENG",2025-01-22 16:55:30,2025-01-22 16:55:55,2025-01-22 17:01:10,2025-01-22 17:03:28,2025-01-22 17:06:27,2025-01-22 17:10:03,2025-01-22 17:10:09,315,138,179,217,849,100,"w3hq89","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36",1,2,18,6,5,1,1,10,"UKK",1,1,1,1982
"CRON3W3e01_1","1.1","06.11.2025",51686,"GB",42,2,1.285224,10.549903,1,11,1,1,1,2,5,5,2,2,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,3,8,0,0,0,0,1,0,8,1,1,1,2,2,2,2,4,3,2,2,2,4,4,4,4,1,1,1,1,6,5,1,3,3,7,1,5,4,9,1,6,3,66,3,2,3,0,0,1,1,1,1,1,1,1,0,0,0,0,3,2,66,1,0,0,0,1,0,0,0,0,1,4,2,5,3,2,2,10,5,10,10,10,10,99,4,3,2,0,10,10,1,3,2,1,1,1,2,1,1,8,"ENG",2025-01-15 14:32:04,2025-01-15 14:32:18,2025-01-15 14:35:28,2025-01-15 14:36:56,2025-01-15 14:39:19,2025-01-15 14:45:46,2025-01-15 14:45:53,190,88,142,388,808,98.039215,"w3hq89","Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",1,1,13,2,5,1,2,10,"UKJ",1,1,1,1982
"CRON3W3e01_1","1.1","06.11.2025",51694,"GB",61,2,0.5349094,4.3908634,1,11,1,1,1,1,5,5,5,3,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,8,4,5,0,0,0,0,1,0,7,1,2,1,2,2,3,3,4,3,4,3,2,2,3,2,2,3,3,1,1,6,5,1,2,1,2,1,1,5,6,2,3,3,7,6,1,3,1,1,1,0,0,1,1,0,1,0,0,0,0,2,2,66,2,0,0,0,0,0,0,1,0,6,6,6,6,6,6,6,66,6,5,7,7,5,7,7,3,8,0,7,5,2,4,4,1,3,2,2,1,1,5,"ENG",2025-01-15 21:47:02,2025-01-15 21:47:44,2025-01-15 21:53:28,2025-01-15 21:58:36,2025-01-15 22:03:37,2025-01-15 22:10:30,2025-01-15 22:10:54,345,307,302,413,1366,100,"w3sq78","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",1,1,11,2,4,4,2,1,"UKF",1,2,1,1963
"CRON3W3e01_1","1.1","06.11.2025",51818,"GB",55,2,0.71621805,5.879155,1,11,1,1,2,3,5,5,4,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,5,5,0,1,0,0,0,0,7,1,1,1,1,1,2,2,3,3,3,3,3,3,4,9,4,2,4,2,1,6,3,2,3,4,3,1,1,5,8,1,2,4,66,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,66,1,0,0,0,0,0,1,0,0,1,5,3,5,5,5,3,9,4,3,5,0,10,6,6,2,0,0,6,3,3,3,4,1,1,1,1,1,1,9,"ENG",2025-01-27 18:29:26,2025-01-27 18:29:54,2025-01-27 18:35:30,2025-01-27 18:40:27,2025-01-27 18:47:05,2025-01-27 18:55:50,2025-01-27 18:56:08,336,297,398,524,1556,98.039215,"w3hq89","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",2,2,16,5,5,1,2,5,"UKG",1,1,1,1969
"CRON3W3e01_1","1.1","06.11.2025",51885,"GB",36,2,0.3976177,3.2638886,2,11,2,1,2,2,5,5,5,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,4,4,0,0,0,0,1,0,5,1,1,1,2,3,3,3,2,1,3,3,1,3,4,4,4,3,5,1,1,6,0,1,4,4,3,1,1,4,8,1,3,4,99,2,3,3,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,9,1,0,1,0,0,0,0,0,0,1,5,1,5,2,1,4,3,5,9,7,7,7,6,6,4,0,0,9,10,3,5,3,1,3,2,3,3,4,4,"ENG",,,,,,,,,,,,,100,"w3hq89","",9,2,18,5,5,1,2,77,"UKG",1,1,1,1988
"CRON3W3e01_1","1.1","06.11.2025",51886,"GB",80,2,1.2002345,9.852258,1,11,1,1,9,4,5,5,5,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,5,3,0,0,0,0,1,0,7,2,2,1,2,3,3,3,4,4,4,3,4,2,4,3,2,3,3,2,3,6,5,2,3,4,3,1,1,4,8,1,99,9,6,6,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,66,2,0,0,0,0,0,0,1,0,6,6,6,6,6,6,6,66,6,7,8,7,8,7,7,3,0,0,8,7,1,2,2,1,4,1,1,1,1,7,"ENG",2025-01-15 15:18:42,2025-01-15 15:19:24,2025-01-15 15:24:43,2025-01-15 15:29:27,2025-01-15 15:34:29,2025-01-15 15:42:41,2025-01-15 15:43:12,318,285,302,492,1397,98.039215,"w3sq78","Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-A125F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36",1,1,10,1,4,6,1,77,"UKH",1,1,1,1944
"CRON3W3e01_1","1.1","06.11.2025",51920,"GB",72,2,2.0655353,16.955173,2,11,1,1,1,5,5,5,5,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,6,99,0,0,0,0,1,0,6,1,9,9,9,3,3,4,9,3,9,9,3,4,4,3,4,3,3,9,9,6,3,1,9,99,99,1,2,2,8,9,5,9,6,9,2,4,0,0,0,0,1,1,1,0,0,0,0,0,0,9,9,99,2,0,0,0,0,0,0,0,1,9,9,9,9,9,9,9,99,9,99,99,7,7,8,7,7,7,66,99,99,1,9,9,2,6,6,9,9,9,5,"ENG",,,,,,,,,,,,,62.7451,"w3sq78","",9,2,88,1,2,6,3,2,"UKJ",1,1,1,1952
"CRON3W3e01_1","1.1","06.11.2025",51935,"GB",80,2,0.785878,6.4509664,1,11,1,1,1,2,5,5,5,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,4,5,0,0,0,0,1,0,5,2,2,2,2,3,3,3,3,3,4,4,4,4,3,2,2,2,3,2,9,6,4,1,3,7,2,1,1,3,8,3,66,4,6,6,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,66,2,0,0,0,0,0,0,1,0,6,6,6,6,6,6,6,66,6,7,5,2,5,7,7,7,5,0,99,8,2,3,3,1,3,1,1,1,1,5,"ENG",2025-01-15 16:04:54,2025-01-15 16:05:43,2025-01-15 16:10:13,2025-01-15 16:13:21,2025-01-15 16:16:41,2025-01-15 16:21:23,2025-01-15 16:21:36,270,188,200,282,940,96.07843,"w3sq78","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",1,2,11,55,4,6,1,6,"UKJ",1,1,1,1944
"CRON3W3e01_1","1.1","06.11.2025",51966,"GB",56,2,0.30896983,2.5362132,1,11,1,1,1,5,5,5,5,5,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,5,5,1,0,0,0,0,0,10,1,1,1,2,3,2,3,3,3,3,3,2,3,3,3,3,2,2,1,2,6,3,2,3,7,2,1,1,4,2,1,4,4,8,6,5,5,1,1,1,0,1,1,1,1,1,1,1,0,0,1,2,66,2,0,0,0,0,0,0,1,0,6,6,6,6,6,6,6,66,6,10,10,10,10,8,66,66,66,66,10,10,1,5,3,1,3,2,3,1,3,3,"ENG",2025-01-17 12:15:28,2025-01-17 12:17:09,2025-01-17 12:23:10,2025-01-17 12:29:38,2025-01-17 12:33:42,2025-01-17 12:41:12,2025-01-17 12:41:39,362,388,244,450,1443,100,"w3sq78","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",2,1,11,5,5,5,4,2,"UKK",1,2,1,1968
"CRON3W3e01_1","1.1","06.11.2025",52155,"GB",65,2,0.4976955,4.085388,1,11,1,1,1,9,5,4,5,3,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,8,6,6,1,0,0,1,0,0,7,2,1,1,2,2,2,2,3,2,3,2,3,3,3,3,2,1,2,2,1,6,3,2,3,3,3,1,1,1,8,3,66,3,66,4,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,66,1,0,0,0,0,0,1,0,0,3,2,3,4,5,5,2,8,4,8,10,7,6,6,2,2,2,1,8,10,1,3,3,1,2,1,1,1,2,8,"ENG",2025-01-22 16:41:13,2025-01-22 17:46:03,2025-01-22 17:48:30,2025-01-22 17:50:33,2025-01-22 17:52:32,2025-01-22 17:56:10,2025-01-22 17:56:16,147,123,119,218,607,98.039215,"w3hq89","Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",1,2,17,7,5,1,1,3,"UKF",1,1,1,1959
